workers,cost,rows,type,parallel,i_q,i_p,i_s,i_e,i_d,i_o_q,i_o_p,i_o_s,i_o_e,i_o_d,b_i_q,b_i_p,b_i_s,b_i_e,b_i_d,s_q,s_p,s_s,s_e,s_d,o_q,o_p,o_s,o_e,o_d,v_i_q,v_i_p,v_i_s,v_i_e,v_i_d,v_f_q,v_f_p,v_f_s,v_f_e,v_f_d,forced_parallel,query,batch,selectivity,latency
2,1300052.23,1180372,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,80000,0,0,2000000,0,0,0,0,7,3-1,0.0476064835872179,4726.941
0,538346.47,147576,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,5000,80000,0,0,0,0,0,0,0,8,3-1,0.00226929420192547,8277.273
0,853399.65,287255,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,10000,80000,0,0,0,0,0,0,0,8,3-1,0.00459475145988938,11763.030
0,1092593.74,425810,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,15000,80000,0,0,0,0,0,0,0,8,3-1,0.00697878900248344,12040.203
0,1287755.79,569114,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,20000,80000,0,0,0,0,0,0,0,8,3-1,0.00940883724103063,12125.261
2,1297316.66,297932,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,25000,0,0,0,8,3-1,0.0118916977566718,4684.177
2,1297495.64,355665,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,30000,0,0,0,8,3-1,0.0141713943768128,4708.697
2,1297680.62,415337,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,35000,0,0,0,8,3-1,0.0165035698632075,4690.316
2,1297859.56,473060,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,40000,0,0,0,8,3-1,0.0188863737856927,4710.352
2,1298040.21,531334,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,45000,0,0,0,8,3-1,0.0213164720358659,4700.425
2,1298220.90,589623,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,50000,0,0,0,8,3-1,0.0237993658925912,4704.906
2,1298405.56,649189,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,55000,0,0,0,8,3-1,0.0260763452143842,4720.515
2,1298583.51,706591,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,60000,0,0,0,8,3-1,0.0284028693870368,4713.868
2,1298766.19,765521,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,65000,0,0,0,8,3-1,0.0307845230421232,4738.070
2,1298945.20,823265,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,70000,0,0,0,8,3-1,0.033216771792216,4728.453
2,1299133.79,884103,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,80000,0,0,0,75000,0,0,0,8,3-1,0.0357042833890785,4748.558
0,710127.44,216378,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,100000,0,75000,0,0,0,0,0,0,0,9,3-1,0.00306059481960907,9009.744
0,511136.67,137278,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,100000,0,80000,0,0,0,0,0,0,0,9,3-1,0.00186211621328238,8312.895
0,340888.94,79392,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,100000,0,85000,0,0,0,0,0,0,0,9,3-1,0.000980411246267716,8880.121
0,206768.82,39418,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,100000,0,90000,0,0,0,0,0,0,0,9,3-1,0.000385272896439326,5699.157
0,140287.32,21398,bitmap,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,100000,0,95000,0,0,0,0,0,0,0,9,3-1,7.13165787273348e-05,2454.596
